,ProductID,ProductCategory,ProductBrand,ProductPrice,CustomerAge,CustomerGender,PurchaseFrequency,CustomerSatisfaction,PurchaseIntent
999,6873.0,Headphones,Other Brands,1022.717683297976,40.0,0.0,5.0,1.0,
1000,6874.0,Smart Watches,HP,1963.86089263792,54.0,0.0,14.0,2.0,0.0
1001,6875.0,Smartphones,HP,2654.67552955796,32.0,1.0,10.0,1.0,1.0
1002,6876.0,,Sony,956.2357561970967,31.0,0.0,,2.0,0.0
1003,6877.0,Laptops,Apple,2835.912218035785,32.0,0.0,15.0,3.0,0.0
1004,6878.0,Smartphones,HP,1243.1177611980495,30.0,1.0,1.0,5.0,1.0
1005,6879.0,Smart Watches,Apple,1140.1665414549288,39.0,0.0,16.0,2.0,0.0
1006,6880.0,Smartphones,HP,671.3494397707631,54.0,0.0,17.0,4.0,1.0
1007,6881.0,Smartphones,Other Brands,1920.5547638044784,61.0,0.0,9.0,2.0,0.0
1008,6882.0,Smart Watches,Apple,1746.752835747557,51.0,0.0,18.0,1.0,0.0
1009,6883.0,Tablets,Sony,1831.3631807550064,36.0,1.0,11.0,4.0,1.0
1010,6884.0,Laptops,Apple,1003.1620258695824,20.0,0.0,11.0,4.0,
1011,6885.0,Headphones,HP,653.3350178801812,48.0,0.0,3.0,4.0,1.0
1012,,Smartphones,Apple,890.6280758950729,49.0,1.0,15.0,3.0,1.0
1013,6887.0,Tablets,Samsung,1373.8269690220943,39.0,0.0,2.0,1.0,0.0
1014,6888.0,Smartphones,Samsung,572.2079289959731,23.0,1.0,16.0,3.0,0.0
1015,6889.0,Smartphones,Sony,790.23715008648,42.0,1.0,1.0,5.0,
1016,6890.0,Smart Watches,Apple,2391.0393025812064,57.0,1.0,14.0,4.0,1.0
1017,6891.0,Smartphones,Samsung,1021.5803374623454,21.0,1.0,1.0,2.0,0.0
1018,6892.0,Smartphones,Other Brands,1710.549395133438,21.0,0.0,15.0,1.0,0.0
1019,6893.0,Smartphones,HP,2632.82123306956,66.0,1.0,12.0,5.0,1.0
1020,6894.0,Laptops,HP,1376.967017436559,25.0,0.0,18.0,3.0,0.0
1021,6895.0,Smartphones,Other Brands,1671.9200868266764,34.0,1.0,17.0,4.0,1.0
1022,6896.0,Smart Watches,Other Brands,217.0732988321359,22.0,0.0,5.0,2.0,0.0
1023,6897.0,Smart Watches,Samsung,561.546763651409,43.0,0.0,,3.0,0.0
1024,6898.0,,Samsung,863.490587491483,27.0,0.0,16.0,1.0,0.0
1025,6899.0,Tablets,Other Brands,1172.3615503228198,49.0,1.0,11.0,2.0,1.0
1026,6900.0,Smart Watches,Samsung,2657.165667665517,19.0,1.0,17.0,5.0,1.0
1027,6901.0,Smartphones,Samsung,683.6669321720284,66.0,0.0,7.0,5.0,1.0
1028,6902.0,Smart Watches,HP,796.5505530283882,67.0,1.0,14.0,3.0,1.0
1029,6903.0,Headphones,Samsung,989.822466660985,21.0,0.0,18.0,3.0,0.0
1030,6904.0,Tablets,Sony,1113.5433195156838,42.0,0.0,13.0,3.0,0.0
1031,6905.0,Headphones,Sony,1831.8205285255417,49.0,1.0,12.0,4.0,1.0
1032,6906.0,Tablets,Samsung,2825.011934810906,34.0,0.0,,5.0,1.0
1033,6907.0,Headphones,HP,2095.5643513806194,,0.0,5.0,5.0,1.0
1034,6908.0,Headphones,Samsung,2891.017288307805,68.0,0.0,1.0,5.0,1.0
1035,6909.0,Smart Watches,Apple,710.9037013414348,44.0,0.0,4.0,2.0,0.0
1036,6910.0,Smartphones,HP,1270.9538656178725,33.0,0.0,15.0,4.0,1.0
1037,6911.0,Tablets,Apple,1729.40289906743,35.0,1.0,5.0,5.0,1.0
1038,6912.0,Smartphones,Sony,2362.88382148396,30.0,0.0,18.0,2.0,0.0
1039,6913.0,Smartphones,Other Brands,109.73417051709204,35.0,0.0,4.0,3.0,0.0
1040,,Laptops,Apple,1738.2745818548285,61.0,1.0,10.0,4.0,1.0
1041,6915.0,Smartphones,Apple,2342.1926965491607,49.0,1.0,7.0,1.0,1.0
1042,6916.0,Laptops,Other Brands,715.2355379716959,39.0,0.0,12.0,2.0,0.0
1043,6917.0,,Apple,2280.036944643778,38.0,1.0,9.0,4.0,1.0
1044,6918.0,Smart Watches,HP,1787.3388978510225,53.0,0.0,8.0,5.0,1.0
1045,6919.0,Smartphones,HP,207.6917455632884,66.0,1.0,7.0,1.0,1.0
1046,6920.0,Tablets,Sony,588.0872098745449,44.0,0.0,4.0,2.0,0.0
1047,6921.0,Laptops,Samsung,1997.3005212603985,52.0,0.0,12.0,5.0,1.0
1048,6922.0,Smartphones,Sony,645.9598734079433,49.0,1.0,6.0,4.0,1.0
1049,6923.0,Headphones,Samsung,2102.0862409374217,26.0,0.0,17.0,2.0,0.0
1050,6924.0,Smartphones,Apple,2213.0063826814157,45.0,1.0,16.0,3.0,1.0
1051,6925.0,Smart Watches,HP,1012.4464616184126,46.0,0.0,8.0,5.0,1.0
1052,6926.0,Headphones,Sony,1329.8506934571728,55.0,0.0,3.0,4.0,1.0
1053,6927.0,Headphones,Sony,1577.5458031292017,48.0,1.0,6.0,2.0,1.0
1054,6928.0,Smartphones,HP,1391.8003599292967,26.0,0.0,18.0,5.0,0.0
1055,6929.0,Smart Watches,Sony,1986.6304711659857,54.0,0.0,11.0,3.0,0.0
1056,6930.0,Tablets,Samsung,375.4720109484783,36.0,0.0,11.0,3.0,0.0
1057,6931.0,Smartphones,Sony,1947.3816095746488,31.0,1.0,6.0,1.0,1.0
1058,6932.0,,Samsung,1740.4649618362084,43.0,1.0,19.0,4.0,1.0
1059,6933.0,Smart Watches,Sony,313.16425150705254,28.0,0.0,19.0,3.0,0.0
1060,6934.0,Tablets,,1005.020700468921,41.0,0.0,,2.0,
1061,6935.0,Tablets,Apple,1171.5407281933012,28.0,1.0,13.0,4.0,1.0
1062,6936.0,Smart Watches,Samsung,1874.1583229208131,51.0,1.0,,1.0,1.0
1063,6937.0,Smart Watches,Apple,1349.1532558097686,26.0,1.0,15.0,4.0,1.0
1064,6938.0,Smart Watches,Samsung,2141.22168328299,58.0,0.0,7.0,2.0,0.0
1065,6939.0,Smart Watches,Samsung,2618.600470990814,53.0,1.0,12.0,1.0,1.0
1066,6940.0,Smartphones,Sony,865.5383795875128,63.0,1.0,12.0,,1.0
1067,6941.0,Laptops,Other Brands,1603.6640202232395,20.0,1.0,8.0,1.0,0.0
1068,6942.0,Laptops,Sony,1031.3288548851542,68.0,1.0,2.0,5.0,1.0
1069,6943.0,Headphones,HP,1747.584472708966,61.0,1.0,3.0,5.0,1.0
1070,6944.0,Smartphones,Other Brands,2516.365356177968,24.0,0.0,5.0,2.0,0.0
1071,,Laptops,Samsung,2774.1460659014783,25.0,1.0,14.0,4.0,1.0
1072,6946.0,Headphones,Apple,486.401583051718,49.0,1.0,12.0,5.0,1.0
1073,6947.0,Laptops,Apple,891.8031277035132,56.0,1.0,4.0,3.0,1.0
1074,6948.0,Laptops,Samsung,645.9076279635004,21.0,1.0,6.0,4.0,1.0
1075,6949.0,Laptops,Sony,2488.090594575833,32.0,1.0,5.0,4.0,1.0
1076,6950.0,Smart Watches,Sony,2610.4864905116265,50.0,1.0,15.0,1.0,1.0
1077,,Smartphones,Apple,1752.2361713441762,39.0,1.0,18.0,2.0,1.0
1078,,Smart Watches,Apple,1480.9116991717765,21.0,1.0,18.0,4.0,1.0
1079,6953.0,Laptops,HP,969.1369524982292,55.0,0.0,8.0,3.0,0.0
1080,6954.0,Headphones,Sony,261.7696017524655,44.0,0.0,16.0,4.0,1.0
1081,6955.0,Smartphones,HP,2528.6268144938504,53.0,0.0,14.0,2.0,0.0
1082,,Headphones,Apple,2801.64969308477,54.0,1.0,15.0,4.0,1.0
1083,6957.0,Smartphones,HP,204.1185495279849,24.0,0.0,5.0,5.0,0.0
1084,6958.0,Laptops,Sony,877.2483398684517,67.0,1.0,8.0,4.0,1.0
1085,6959.0,Smart Watches,Other Brands,648.0626195369454,21.0,1.0,3.0,2.0,0.0
1086,6960.0,Smart Watches,Other Brands,663.4647577081306,26.0,1.0,9.0,4.0,1.0
1087,6961.0,Tablets,Samsung,1772.613997845065,,1.0,10.0,1.0,0.0
1088,6962.0,Tablets,Other Brands,2860.6077295972686,58.0,0.0,19.0,4.0,1.0
1089,6963.0,Smart Watches,Sony,1519.100815622424,37.0,0.0,17.0,1.0,0.0
1090,6964.0,Smartphones,Other Brands,1048.6761108965543,61.0,0.0,11.0,2.0,0.0
1091,6965.0,Smart Watches,Sony,2887.6055642342344,36.0,1.0,18.0,5.0,1.0
1092,6966.0,Smart Watches,Other Brands,1917.042933618142,32.0,0.0,10.0,4.0,1.0
1093,6967.0,Headphones,Sony,2318.654668785367,64.0,0.0,7.0,3.0,0.0
1094,6968.0,,Apple,2936.696199055407,47.0,0.0,4.0,2.0,0.0
1095,6969.0,Smartphones,Apple,736.902131923749,59.0,1.0,11.0,5.0,1.0
1096,6970.0,Smartphones,HP,944.6659432205146,40.0,1.0,18.0,4.0,1.0
1097,6971.0,Tablets,Apple,2336.556667909919,48.0,0.0,3.0,1.0,0.0
1098,6972.0,Smart Watches,HP,2114.910535325599,60.0,1.0,19.0,3.0,1.0
1099,6973.0,Smartphones,Other Brands,1691.290888970174,28.0,1.0,11.0,1.0,0.0
1100,6974.0,Tablets,Apple,411.1391016771807,64.0,1.0,1.0,5.0,1.0
1101,6975.0,Laptops,HP,442.3308237119404,26.0,1.0,6.0,5.0,1.0
1102,6976.0,Laptops,Samsung,1647.6086905659297,40.0,0.0,1.0,5.0,1.0
1103,6977.0,Smartphones,Apple,972.9139267398596,59.0,0.0,4.0,1.0,0.0
1104,6978.0,Smartphones,HP,666.0715577935243,29.0,0.0,10.0,2.0,0.0
1105,6979.0,Tablets,Other Brands,1035.9943363646528,62.0,1.0,8.0,3.0,1.0
1106,6980.0,Laptops,Other Brands,344.9649849722847,28.0,1.0,12.0,4.0,1.0
1107,6981.0,Tablets,HP,2417.212305266638,66.0,1.0,5.0,5.0,1.0
1108,6982.0,Tablets,Apple,1381.5062070180388,41.0,1.0,1.0,3.0,1.0
1109,6983.0,Laptops,Samsung,2925.777378931509,48.0,1.0,15.0,3.0,1.0
1110,6984.0,Smart Watches,Samsung,2858.130248510729,,,13.0,1.0,0.0
1111,6985.0,Smart Watches,Sony,180.10628716873288,69.0,1.0,5.0,1.0,1.0
1112,6986.0,Headphones,HP,2253.979997461253,42.0,1.0,12.0,3.0,1.0
1113,6987.0,Headphones,Samsung,2523.360243124952,53.0,1.0,9.0,1.0,1.0
1114,6988.0,Tablets,Sony,799.0148969731713,20.0,1.0,2.0,4.0,1.0
1115,6989.0,Headphones,Sony,2018.3144379838452,63.0,0.0,3.0,4.0,1.0
1116,6990.0,Headphones,HP,1229.7907473276964,65.0,0.0,15.0,1.0,0.0
1117,6991.0,Tablets,Apple,1559.8508481189003,21.0,1.0,15.0,2.0,0.0
1118,6992.0,Smart Watches,Other Brands,1957.9718483170225,21.0,0.0,3.0,4.0,0.0
1119,6993.0,Headphones,Apple,2731.299616927221,30.0,0.0,17.0,3.0,0.0
1120,6994.0,Smart Watches,Apple,2134.5932735951524,46.0,0.0,13.0,1.0,0.0
1121,6995.0,Laptops,,1778.6960790285511,53.0,1.0,8.0,2.0,1.0
1122,6996.0,,Sony,793.2696737706272,61.0,0.0,3.0,3.0,0.0
1123,6997.0,Smartphones,Sony,1500.7897610394075,58.0,0.0,4.0,2.0,0.0
1124,6998.0,Smartphones,Sony,761.1346553594321,19.0,0.0,14.0,5.0,0.0
1125,6999.0,Laptops,Other Brands,439.7876268079485,38.0,1.0,7.0,3.0,1.0
1126,7000.0,Headphones,Other Brands,558.1995471670232,38.0,0.0,17.0,5.0,1.0
1127,7001.0,Smart Watches,Samsung,260.3050360770041,62.0,1.0,19.0,1.0,1.0
1128,7002.0,Laptops,HP,469.1382189764761,55.0,0.0,15.0,1.0,0.0
1129,7003.0,Smartphones,HP,1126.7923759849166,29.0,1.0,15.0,3.0,0.0
1130,7004.0,Laptops,Apple,531.9496450194013,19.0,1.0,4.0,2.0,0.0
1131,7005.0,Smartphones,Sony,799.9108873593781,54.0,0.0,19.0,1.0,0.0
1132,7006.0,Laptops,Apple,2164.128329463572,36.0,1.0,16.0,5.0,1.0
1133,7007.0,Smart Watches,HP,700.7409656539073,27.0,1.0,7.0,2.0,0.0
1134,7008.0,Smart Watches,Apple,1086.0163875927751,67.0,0.0,1.0,3.0,0.0
1135,7009.0,Smart Watches,Apple,1842.3552855938287,42.0,,3.0,1.0,1.0
1136,7010.0,Tablets,Other Brands,585.3072395278962,59.0,1.0,9.0,2.0,1.0
1137,7011.0,Smartphones,HP,479.3742293792301,45.0,1.0,1.0,2.0,1.0
1138,7012.0,Tablets,Sony,312.7998902447123,50.0,0.0,3.0,5.0,1.0
1139,7013.0,Headphones,Other Brands,475.7757542965808,30.0,1.0,16.0,5.0,1.0
1140,7014.0,Smart Watches,Apple,1439.725969829566,49.0,1.0,17.0,5.0,1.0
1141,7015.0,Headphones,Samsung,1172.3024106250866,32.0,0.0,19.0,4.0,1.0
1142,7016.0,Smart Watches,Samsung,2183.003900430818,26.0,0.0,15.0,4.0,0.0
1143,7017.0,Laptops,Sony,2891.2771432824848,42.0,0.0,15.0,4.0,1.0
1144,7018.0,Laptops,Other Brands,2101.637742697735,18.0,0.0,5.0,2.0,0.0
1145,7019.0,Tablets,HP,749.4482377626924,65.0,0.0,10.0,5.0,1.0
1146,7020.0,Headphones,HP,1302.5533300371471,51.0,0.0,11.0,2.0,0.0
1147,7021.0,Smart Watches,Sony,1028.4849251944406,42.0,1.0,16.0,1.0,1.0
1148,7022.0,Laptops,Other Brands,270.1259601871917,27.0,0.0,15.0,5.0,0.0
1149,7023.0,Tablets,Other Brands,1723.6264171573162,20.0,0.0,16.0,5.0,0.0
1150,7024.0,Tablets,Sony,2432.046490069475,,0.0,4.0,2.0,0.0
1151,7025.0,Smartphones,Other Brands,1192.17032759815,44.0,0.0,6.0,3.0,0.0
1152,7026.0,Smart Watches,HP,1395.1868170440405,55.0,1.0,15.0,1.0,1.0
1153,7027.0,Smartphones,Other Brands,1850.0094690168075,33.0,0.0,2.0,1.0,0.0
1154,7028.0,Tablets,Other Brands,1014.2476094699086,28.0,1.0,6.0,,0.0
1155,7029.0,Laptops,Samsung,2988.625371404107,24.0,0.0,16.0,3.0,0.0
1156,7030.0,Laptops,Other Brands,244.4695870153873,62.0,0.0,2.0,5.0,1.0
1157,7031.0,Smartphones,Samsung,2571.6827544056378,54.0,0.0,15.0,4.0,1.0
1158,7032.0,Smart Watches,HP,2145.8722928584443,58.0,0.0,10.0,5.0,1.0
1159,7033.0,Smart Watches,Apple,727.2434721145335,23.0,1.0,2.0,4.0,1.0
1160,7034.0,Smart Watches,Samsung,2982.528116640553,51.0,1.0,7.0,2.0,1.0
1161,7035.0,Laptops,HP,616.8278820296842,51.0,0.0,9.0,2.0,0.0
1162,7036.0,Smartphones,HP,1123.57897635914,60.0,1.0,4.0,5.0,1.0
1163,,Smartphones,Apple,700.0442841061111,31.0,1.0,10.0,2.0,1.0
1164,7038.0,Smartphones,Apple,1523.7148194020456,21.0,0.0,11.0,2.0,0.0
1165,7039.0,Tablets,Samsung,2660.7688151548014,43.0,0.0,12.0,3.0,0.0
1166,7040.0,Tablets,HP,840.013416252405,58.0,0.0,2.0,,0.0
1167,7041.0,Tablets,HP,400.019636660222,48.0,0.0,4.0,3.0,0.0
1168,7042.0,Tablets,Other Brands,2371.049858568546,63.0,0.0,6.0,1.0,0.0
1169,7043.0,Smart Watches,HP,2197.489141767491,31.0,1.0,9.0,3.0,1.0
1170,7044.0,Smartphones,Samsung,352.9050713950371,64.0,1.0,18.0,4.0,1.0
1171,7045.0,Tablets,Sony,980.0599987355268,23.0,0.0,3.0,5.0,0.0
1172,7046.0,Smart Watches,Other Brands,1194.8745664895005,67.0,0.0,8.0,4.0,1.0
1173,7047.0,Smart Watches,Other Brands,2758.238083467822,47.0,1.0,15.0,5.0,1.0
1174,7048.0,Smartphones,Samsung,1916.0853419088585,60.0,0.0,12.0,3.0,0.0
1175,7049.0,Tablets,HP,1857.1330230041328,18.0,0.0,13.0,5.0,0.0
1176,,Laptops,Sony,2104.7938958311115,39.0,1.0,9.0,3.0,1.0
1177,7051.0,Tablets,Samsung,1152.0178724027326,43.0,0.0,10.0,1.0,0.0
1178,7052.0,Smart Watches,HP,2705.1943126868923,22.0,0.0,5.0,2.0,0.0
1179,7053.0,Tablets,Other Brands,1949.187371627896,39.0,1.0,5.0,1.0,1.0
1180,,Headphones,Samsung,104.97846775202332,64.0,1.0,9.0,1.0,1.0
1181,7055.0,Smartphones,Apple,1201.6258001071076,58.0,1.0,7.0,3.0,1.0
1182,7056.0,Laptops,Samsung,297.7509801009131,42.0,1.0,4.0,4.0,1.0
1183,7057.0,Headphones,Sony,775.2342360845122,58.0,1.0,13.0,4.0,1.0
1184,7058.0,Headphones,Samsung,2136.3985634527103,30.0,1.0,13.0,3.0,0.0
1185,7059.0,Smartphones,Other Brands,1105.9752770586667,56.0,0.0,4.0,5.0,1.0
1186,7060.0,Headphones,Apple,2821.407125830572,64.0,1.0,15.0,4.0,1.0
1187,7061.0,Tablets,Samsung,2220.520203532763,60.0,0.0,15.0,1.0,0.0
1188,7062.0,Laptops,Other Brands,2779.458152729652,52.0,1.0,2.0,3.0,1.0
1189,7063.0,Tablets,Other Brands,2171.408791525884,67.0,0.0,13.0,4.0,1.0
1190,7064.0,Smart Watches,Samsung,2941.712819075051,22.0,0.0,5.0,2.0,0.0
1191,7065.0,Laptops,HP,354.6452647584423,46.0,1.0,7.0,1.0,1.0
1192,7066.0,Smart Watches,Other Brands,882.2786691738045,58.0,0.0,6.0,1.0,0.0
1193,7067.0,Laptops,Sony,525.7040230808667,59.0,0.0,19.0,4.0,1.0
1194,7068.0,Tablets,HP,2699.296470170255,33.0,1.0,2.0,2.0,1.0
1195,7069.0,Laptops,Sony,1426.689737385277,33.0,0.0,13.0,2.0,0.0
1196,7070.0,Headphones,HP,991.0274645124832,57.0,1.0,15.0,1.0,1.0
1197,7071.0,Tablets,Apple,2335.639793607093,21.0,1.0,16.0,4.0,1.0
1198,7072.0,Smart Watches,HP,2706.3807756966626,65.0,0.0,10.0,3.0,0.0
1199,7073.0,Laptops,Samsung,229.1745100858331,27.0,0.0,5.0,5.0,0.0
1200,7074.0,Smartphones,HP,2159.107762561048,55.0,1.0,8.0,2.0,1.0
1201,7075.0,Smartphones,,399.0589615481567,47.0,0.0,17.0,2.0,0.0
1202,7076.0,Smartphones,Apple,1339.7227518092402,40.0,0.0,12.0,1.0,0.0
1203,,Headphones,HP,1995.423636119084,23.0,0.0,6.0,1.0,0.0
1204,7078.0,Tablets,HP,1180.8006480275117,68.0,0.0,17.0,3.0,0.0
1205,7079.0,Laptops,Apple,2344.019163710064,54.0,1.0,1.0,1.0,1.0
1206,7080.0,Laptops,Other Brands,1352.7083647481825,29.0,0.0,14.0,4.0,0.0
1207,7081.0,Smart Watches,,1134.0898211145773,27.0,0.0,14.0,1.0,0.0
1208,,Laptops,Sony,982.816287549614,61.0,1.0,15.0,4.0,1.0
1209,7083.0,Laptops,Sony,2616.148906898475,25.0,1.0,11.0,2.0,0.0
1210,7084.0,Smart Watches,HP,2176.2287679955525,,0.0,6.0,4.0,1.0
1211,7085.0,Smartphones,Samsung,926.0793142309132,40.0,1.0,13.0,1.0,1.0
1212,7086.0,Headphones,Sony,232.52884120075908,29.0,0.0,16.0,5.0,0.0
1213,7087.0,Smart Watches,HP,144.43658138852743,47.0,1.0,13.0,,1.0
1214,7088.0,Smart Watches,Apple,2471.897576129314,54.0,0.0,19.0,3.0,0.0
1215,7089.0,Tablets,Sony,2265.529186877098,27.0,1.0,15.0,2.0,0.0
1216,7090.0,Smartphones,HP,2259.8959216834,27.0,0.0,,5.0,0.0
1217,7091.0,Headphones,Other Brands,2673.623930242042,47.0,1.0,11.0,5.0,1.0
1218,7092.0,Smartphones,HP,1687.0869150750189,55.0,0.0,10.0,1.0,0.0
1219,7093.0,Smartphones,Other Brands,1180.878585137857,64.0,,11.0,4.0,1.0
1220,7094.0,Smartphones,Apple,2989.0343794853443,31.0,1.0,14.0,5.0,1.0
1221,7095.0,Tablets,Other Brands,2050.4971676658224,24.0,1.0,6.0,,0.0
1222,7096.0,Laptops,Samsung,2070.174655841138,29.0,0.0,6.0,2.0,0.0
1223,7097.0,Smartphones,Samsung,2015.6628597453785,31.0,1.0,1.0,5.0,1.0
1224,7098.0,Smartphones,Sony,1400.417898312766,36.0,1.0,11.0,2.0,1.0
1225,7099.0,Tablets,HP,2087.101578722425,44.0,1.0,15.0,1.0,1.0
1226,7100.0,Smart Watches,Samsung,2012.8943811564905,66.0,0.0,10.0,1.0,0.0
1227,7101.0,Tablets,Sony,2575.744781558254,52.0,1.0,6.0,1.0,1.0
1228,7102.0,Laptops,Apple,396.5587352686096,48.0,0.0,10.0,1.0,
1229,7103.0,Smart Watches,Other Brands,2298.9288739646454,31.0,0.0,12.0,1.0,0.0
1230,7104.0,Laptops,Samsung,812.0746527899181,27.0,1.0,,5.0,1.0
1231,7105.0,Laptops,Sony,730.231487519202,50.0,0.0,19.0,2.0,0.0
1232,7106.0,Smartphones,,145.73758254651156,62.0,1.0,5.0,2.0,1.0
1233,7107.0,Smartphones,Apple,658.057983320026,69.0,1.0,6.0,1.0,1.0
1234,7108.0,Headphones,Samsung,599.4276295024474,61.0,1.0,,1.0,1.0
1235,7109.0,Smartphones,Samsung,727.6887373733746,19.0,0.0,17.0,3.0,0.0
1236,7110.0,Laptops,Other Brands,1535.619722451454,27.0,0.0,13.0,5.0,0.0
1237,7111.0,Tablets,Apple,284.4711440220615,37.0,1.0,5.0,2.0,1.0
1238,7112.0,Tablets,Other Brands,2845.5019907132287,59.0,1.0,11.0,,1.0
1239,7113.0,Smartphones,Sony,361.82909930435767,38.0,0.0,3.0,1.0,0.0
1240,7114.0,Laptops,,1919.404554400386,48.0,0.0,4.0,2.0,0.0
1241,7115.0,Smartphones,Other Brands,1772.8264821646285,65.0,1.0,1.0,2.0,1.0
1242,7116.0,Laptops,,1603.4195905519775,23.0,1.0,15.0,2.0,0.0
1243,7117.0,Tablets,Samsung,2492.8441934559296,47.0,1.0,14.0,4.0,1.0
1244,7118.0,Smartphones,Apple,1075.234306911265,63.0,1.0,19.0,5.0,1.0
1245,7119.0,Headphones,Sony,817.1219632354207,68.0,0.0,6.0,2.0,0.0
1246,7120.0,Tablets,Apple,199.89173871937243,,0.0,,5.0,0.0
1247,7121.0,Tablets,Samsung,482.1530239771128,52.0,1.0,13.0,2.0,1.0
1248,7122.0,Headphones,Apple,1525.9892383483618,48.0,1.0,9.0,4.0,1.0
1249,7123.0,Smartphones,Sony,692.8985309944309,69.0,0.0,8.0,1.0,0.0
1250,7124.0,Headphones,HP,1855.8802223313096,,1.0,12.0,5.0,1.0
1251,7125.0,Laptops,Other Brands,1420.6507556367094,29.0,0.0,1.0,4.0,0.0
1252,7126.0,Smart Watches,HP,2023.887334242315,20.0,0.0,14.0,5.0,
1253,7127.0,Tablets,HP,1769.2386539140668,31.0,1.0,4.0,2.0,1.0
1254,7128.0,Tablets,Apple,2510.1415205962085,38.0,1.0,12.0,3.0,1.0
1255,7129.0,Headphones,Apple,842.2361983750355,60.0,1.0,10.0,5.0,1.0
1256,,Smart Watches,Samsung,1264.2225957194091,31.0,1.0,19.0,2.0,1.0
1257,7131.0,Smart Watches,Other Brands,2527.273757416253,68.0,,6.0,3.0,1.0
1258,7132.0,Laptops,,1897.6745063034148,25.0,1.0,2.0,1.0,0.0
1259,7133.0,Smart Watches,Apple,2002.4688044261732,44.0,1.0,12.0,2.0,1.0
1260,7134.0,Headphones,Samsung,1822.296218169305,50.0,1.0,13.0,1.0,1.0
1261,7135.0,Laptops,Sony,895.2629234786374,38.0,0.0,14.0,2.0,0.0
1262,7136.0,Smart Watches,Sony,2036.52339926989,38.0,0.0,19.0,5.0,1.0
1263,7137.0,Laptops,,2568.193708298917,58.0,0.0,3.0,1.0,0.0
1264,7138.0,Smartphones,Sony,2789.0415533656383,68.0,0.0,19.0,5.0,1.0
1265,7139.0,Tablets,HP,1008.1357869226574,21.0,1.0,9.0,1.0,0.0
1266,7140.0,Tablets,Other Brands,2331.3075508058246,21.0,1.0,11.0,3.0,0.0
1267,7141.0,Tablets,Samsung,2477.1469546116573,41.0,0.0,17.0,4.0,1.0
1268,7142.0,Smart Watches,Other Brands,1180.26386934131,23.0,1.0,12.0,1.0,0.0
1269,7143.0,Tablets,Samsung,1719.345334440697,28.0,1.0,4.0,5.0,1.0
1270,7144.0,Smart Watches,Samsung,456.9085667690746,40.0,1.0,7.0,3.0,1.0
1271,7145.0,Headphones,HP,2794.320231342433,38.0,1.0,6.0,1.0,1.0
1272,7146.0,Smartphones,HP,1552.805937549845,34.0,0.0,,2.0,0.0
1273,7147.0,Laptops,Apple,1790.895156123577,67.0,0.0,6.0,2.0,0.0
1274,7148.0,Headphones,HP,131.52328190251043,67.0,1.0,12.0,4.0,1.0
1275,,Laptops,Samsung,2099.3575080550604,40.0,1.0,16.0,3.0,1.0
1276,7150.0,Laptops,Samsung,1049.982100600607,55.0,0.0,19.0,1.0,0.0
1277,7151.0,Laptops,Samsung,1597.9475700947614,48.0,0.0,6.0,,0.0
1278,7152.0,Smartphones,Apple,372.1010623333692,30.0,1.0,6.0,,0.0
1279,7153.0,Smartphones,Other Brands,2017.923703291156,65.0,1.0,19.0,5.0,1.0
1280,7154.0,Laptops,Samsung,197.8369194010805,60.0,1.0,18.0,5.0,1.0
1281,7155.0,Tablets,Samsung,2423.626458658011,32.0,1.0,15.0,,1.0
1282,,Smartphones,HP,960.7215973034926,36.0,0.0,6.0,4.0,1.0
1283,7157.0,Laptops,Apple,2116.9941918308905,44.0,,5.0,1.0,0.0
1284,7158.0,Tablets,HP,790.653682213888,60.0,1.0,3.0,1.0,1.0
1285,7159.0,Headphones,Sony,2593.590246799823,31.0,0.0,4.0,1.0,0.0
1286,7160.0,Laptops,Other Brands,713.9002801799661,39.0,1.0,14.0,5.0,1.0
1287,7161.0,Laptops,Samsung,536.1764437541956,44.0,1.0,1.0,3.0,1.0
1288,7162.0,Laptops,Sony,2198.3327203746,24.0,1.0,8.0,2.0,0.0
1289,7163.0,Tablets,Apple,1111.597001545792,51.0,1.0,18.0,1.0,1.0
1290,7164.0,Laptops,HP,1522.2652538261973,50.0,1.0,19.0,2.0,1.0
1291,7165.0,Laptops,HP,2374.455390582698,43.0,0.0,5.0,1.0,0.0
1292,7166.0,Headphones,Sony,261.4431335713439,69.0,1.0,8.0,2.0,1.0
1293,7167.0,Laptops,Apple,1649.119606837378,18.0,1.0,12.0,1.0,0.0
1294,7168.0,Tablets,HP,347.9525283562432,26.0,1.0,7.0,2.0,0.0
1295,,Laptops,HP,1042.4775171423512,62.0,0.0,19.0,2.0,0.0
1296,7170.0,Smartphones,Sony,866.1334142680795,23.0,1.0,11.0,5.0,1.0
1297,7171.0,Laptops,Apple,1827.3224930026413,38.0,1.0,14.0,2.0,1.0
1298,7172.0,Headphones,HP,2444.449834438979,45.0,,19.0,5.0,1.0
1299,7173.0,Smart Watches,Samsung,1053.9640672108535,20.0,0.0,15.0,4.0,0.0
1300,7174.0,Laptops,Sony,2870.8012008210194,43.0,1.0,13.0,2.0,1.0
1301,7175.0,Headphones,Sony,1940.4546753754623,44.0,1.0,2.0,2.0,1.0
1302,7176.0,Laptops,Other Brands,1910.683743566504,39.0,0.0,4.0,4.0,1.0
1303,7177.0,Laptops,HP,2450.0116075238493,27.0,0.0,5.0,5.0,0.0
